Datetime,ogn_close,ogn_volume,btc_close,btc_volume,pct_change_hour,hour_movement,pct_change_daily,daily_movement,pct_change_weekly,weekly_movement,pct_change_monthly,monthly_movement
2025-01-18 16:00:00-03:00,0.11,283898,104281.59,0,1.8518518518518534,stable,-6.779661016949147,down,1.8518518518518534,stable,,stable
2025-01-18 17:00:00-03:00,0.108,0,103881.62,0,-1.81818181818182,stable,-8.474576271186438,down,0.0,stable,,stable
2025-01-18 18:00:00-03:00,0.109,0,103785.0,0,0.9259259259259267,stable,-7.627118644067791,down,0.9259259259259267,stable,,stable
2025-01-18 19:00:00-03:00,0.11,0,104181.18,0,0.9174311926605512,stable,-6.779661016949147,down,1.8518518518518534,stable,,stable
2025-01-18 20:00:00-03:00,0.11,0,104385.12,403222528,0.0,stable,-6.779661016949147,down,1.8518518518518534,stable,,stable
2025-01-18 21:00:00-03:00,0.111,0,104068.33,0,0.90909090909091,stable,-5.932203389830502,down,2.7777777777777803,up,,stable
2025-01-18 22:00:00-03:00,0.112,147096,104391.56,0,0.9009009009009018,stable,-5.084745762711857,down,3.703703703703707,up,,stable
2025-01-18 23:00:00-03:00,0.112,32535,104780.17,1261662208,0.0,stable,-5.084745762711857,down,3.703703703703707,up,,stable
2025-01-19 00:00:00-03:00,0.112,0,104940.76,0,0.0,stable,0.0,stable,0.0,stable,,stable
2025-01-19 01:00:00-03:00,0.111,26982,104875.01,0,-0.8928571428571437,stable,-0.8928571428571437,stable,-0.8928571428571437,stable,,stable
2025-01-19 02:00:00-03:00,0.11,0,104976.9,4673536,-0.9009009009009018,stable,-1.7857142857142874,stable,-1.7857142857142874,stable,,stable
2025-01-19 03:00:00-03:00,0.109,0,105367.3,0,-0.90909090909091,stable,-2.678571428571431,down,-2.678571428571431,down,,stable
2025-01-19 04:00:00-03:00,0.108,48890,105045.54,326594560,-0.9174311926605512,stable,-3.5714285714285747,down,-3.5714285714285747,down,,stable
2025-01-19 05:00:00-03:00,0.105,34250,104229.42,0,-2.7777777777777803,down,-6.250000000000005,down,-6.250000000000005,down,,stable
2025-01-19 06:00:00-03:00,0.105,528235,105110.12,3486867456,0.0,stable,-6.250000000000005,down,-6.250000000000005,down,,stable
2025-01-19 07:00:00-03:00,0.104,52920,104700.59,968806400,-0.9523809523809533,stable,-7.1428571428571495,down,-7.1428571428571495,down,,stable
2025-01-19 08:00:00-03:00,0.101,363690,104220.94,937820160,-2.884615384615374,down,-9.821428571428568,down,-9.821428571428568,down,,stable
2025-01-19 09:00:00-03:00,0.103,572473,104803.85,1159933952,1.9801980198019682,stable,-8.035714285714294,down,-8.035714285714294,down,,stable
2025-01-19 10:00:00-03:00,0.104,232960,104919.74,677564416,0.9708737864077679,stable,-7.1428571428571495,down,-7.1428571428571495,down,,stable
2025-01-19 11:00:00-03:00,0.109,680652,105025.31,1872265216,4.807692307692312,up,-2.678571428571431,down,-2.678571428571431,down,,stable
2025-01-19 12:00:00-03:00,0.108,32151,104767.34,456564736,-0.9174311926605512,stable,-3.5714285714285747,down,-3.5714285714285747,down,,stable
2025-01-19 13:00:00-03:00,0.108,0,104825.38,0,0.0,stable,-3.5714285714285747,down,-3.5714285714285747,down,,stable
2025-01-19 14:00:00-03:00,0.109,0,104944.19,0,0.9259259259259267,stable,-2.678571428571431,down,-2.678571428571431,down,,stable
2025-01-19 15:00:00-03:00,0.11,0,104838.55,0,0.9174311926605512,stable,-1.7857142857142874,stable,-1.7857142857142874,stable,,stable
2025-01-19 16:00:00-03:00,0.11,0,105955.2,402513920,0.0,stable,-1.7857142857142874,stable,-1.7857142857142874,stable,,stable
2025-01-19 17:00:00-03:00,0.11,217148,106209.32,1637105664,0.0,stable,-1.7857142857142874,stable,-1.7857142857142874,stable,,stable
2025-01-19 18:00:00-03:00,0.103,685793,103580.72,3727130624,-6.3636363636363695,down,-8.035714285714294,down,-8.035714285714294,down,,stable
2025-01-19 19:00:00-03:00,0.101,1052125,103094.63,5885726720,-1.9417475728155225,stable,-9.821428571428568,down,-9.821428571428568,down,,stable
2025-01-19 20:00:00-03:00,0.1,1157870,100968.8,8172294144,-0.990099009900991,stable,-10.714285714285712,down,-10.714285714285712,down,,stable
2025-01-19 21:00:00-03:00,0.096,1173774,99771.75,5548957696,-4.0000000000000036,down,-14.285714285714285,down,-14.285714285714285,down,,stable
2025-01-19 22:00:00-03:00,0.095,757340,100463.08,4262215680,-1.0416666666666676,stable,-15.17857142857143,down,-15.17857142857143,down,,stable
2025-01-19 23:00:00-03:00,0.097,563768,101797.66,2446163968,2.1052631578947385,up,-13.392857142857142,down,-13.392857142857142,down,,stable
2025-01-20 00:00:00-03:00,0.098,278206,101674.66,1666826240,1.0309278350515472,stable,1.0309278350515472,stable,-12.499999999999998,down,,stable
2025-01-20 01:00:00-03:00,0.099,0,102159.34,446283776,1.0204081632653068,stable,2.0618556701030943,up,-11.607142857142854,down,,stable
2025-01-20 02:00:00-03:00,0.099,128720,102232.46,238469120,0.0,stable,2.0618556701030943,up,-11.607142857142854,down,,stable
2025-01-20 03:00:00-03:00,0.104,810780,107157.21,7216791552,5.05050505050504,up,7.216494845360817,up,-7.1428571428571495,down,,stable
2025-01-20 04:00:00-03:00,0.11,5032774,107023.79,10928267264,5.7692307692307745,up,13.4020618556701,up,-1.7857142857142874,stable,,stable
2025-01-20 05:00:00-03:00,0.107,3859856,108181.09,1942790144,-2.7272727272727297,down,10.309278350515457,up,-4.464285714285718,down,,stable
2025-01-20 06:00:00-03:00,0.107,0,108018.8,0,0.0,stable,10.309278350515457,up,-4.464285714285718,down,,stable
2025-01-20 07:00:00-03:00,0.106,0,107810.41,89784320,-0.9345794392523372,stable,9.278350515463911,up,-5.357142857142862,down,,stable
2025-01-20 08:00:00-03:00,0.106,0,108097.44,0,0.0,stable,9.278350515463911,up,-5.357142857142862,down,,stable
2025-01-20 09:00:00-03:00,0.104,0,106841.95,3419717632,-1.8867924528301903,stable,7.216494845360817,up,-7.1428571428571495,down,,stable
2025-01-20 10:00:00-03:00,0.104,148168,107791.05,1669464064,0.0,stable,7.216494845360817,up,-7.1428571428571495,down,,stable
2025-01-20 11:00:00-03:00,0.105,0,107769.45,0,0.9615384615384625,stable,8.247422680412363,up,-6.250000000000005,down,,stable
2025-01-20 12:00:00-03:00,0.103,0,104849.1,819707904,-1.9047619047619067,stable,6.18556701030927,up,-8.035714285714294,down,,stable
2025-01-20 13:00:00-03:00,0.105,676812,106671.54,5198151680,1.9417475728155358,stable,8.247422680412363,up,-6.250000000000005,down,,stable
2025-01-20 14:00:00-03:00,0.101,1226954,102875.95,14703935488,-3.8095238095238,down,4.123711340206189,up,-9.821428571428568,down,,stable
2025-01-20 15:00:00-03:00,0.103,696764,104016.88,5403484160,1.9801980198019682,stable,6.18556701030927,up,-8.035714285714294,down,,stable
2025-01-20 16:00:00-03:00,0.103,243394,103685.23,1328742400,0.0,stable,6.18556701030927,up,-8.035714285714294,down,,stable
2025-01-20 17:00:00-03:00,0.103,0,103739.0,0,0.0,stable,6.18556701030927,up,-8.035714285714294,down,,stable
2025-01-20 18:00:00-03:00,0.101,0,102695.25,0,-1.9417475728155225,stable,4.123711340206189,up,-9.821428571428568,down,,stable
2025-01-20 19:00:00-03:00,0.102,0,103548.73,0,0.9900990099009771,stable,5.154639175257722,up,-8.928571428571436,down,,stable
2025-01-20 20:00:00-03:00,0.101,0,102082.02,0,-0.9803921568627324,stable,4.123711340206189,up,-9.821428571428568,down,,stable
2025-01-20 21:00:00-03:00,0.099,0,101252.34,0,-1.980198019801982,stable,2.0618556701030943,up,-11.607142857142854,down,,stable
2025-01-20 22:00:00-03:00,0.099,0,101432.72,966918144,0.0,stable,2.0618556701030943,up,-11.607142857142854,down,,stable
2025-01-20 23:00:00-03:00,0.098,0,102435.65,65585152,-1.0101010101010108,stable,1.0309278350515472,stable,-12.499999999999998,down,,stable
2025-01-21 00:00:00-03:00,0.098,0,102892.57,0,0.0,stable,0.0,stable,-12.499999999999998,down,,stable
2025-01-21 01:00:00-03:00,0.098,0,102118.53,72712192,0.0,stable,0.0,stable,-12.499999999999998,down,,stable
2025-01-21 02:00:00-03:00,0.097,0,101279.37,0,-1.0204081632653068,stable,-1.0204081632653068,stable,-13.392857142857142,down,,stable
2025-01-21 03:00:00-03:00,0.098,0,101962.83,0,1.0309278350515472,stable,0.0,stable,-12.499999999999998,down,,stable
2025-01-21 04:00:00-03:00,0.098,0,101834.88,0,0.0,stable,0.0,stable,-12.499999999999998,down,,stable
2025-01-21 05:00:00-03:00,0.098,0,102272.61,0,0.0,stable,0.0,stable,-12.499999999999998,down,,stable
2025-01-21 06:00:00-03:00,0.098,0,102555.8,0,0.0,stable,0.0,stable,-12.499999999999998,down,,stable
2025-01-21 07:00:00-03:00,0.101,103986,103060.05,0,3.061224489795921,up,3.061224489795921,up,-9.821428571428568,down,,stable
2025-01-21 08:00:00-03:00,0.101,0,103665.42,615112704,0.0,stable,3.061224489795921,up,-9.821428571428568,down,,stable
2025-01-21 09:00:00-03:00,0.102,0,104366.02,0,0.9900990099009771,stable,4.081632653061214,up,-8.928571428571436,down,,stable
2025-01-21 10:00:00-03:00,0.101,0,104327.24,0,-0.9803921568627324,stable,3.061224489795921,up,-9.821428571428568,down,,stable
2025-01-21 11:00:00-03:00,0.101,0,102967.67,1202520064,0.0,stable,3.061224489795921,up,-9.821428571428568,down,,stable
2025-01-21 12:00:00-03:00,0.101,0,103862.48,0,0.0,stable,3.061224489795921,up,-9.821428571428568,down,,stable
2025-01-21 13:00:00-03:00,0.102,0,104911.26,678281216,0.9900990099009771,stable,4.081632653061214,up,-8.928571428571436,down,,stable
2025-01-21 14:00:00-03:00,0.105,0,106106.23,0,2.941176470588238,up,7.142857142857134,up,-6.250000000000005,down,,stable
2025-01-21 15:00:00-03:00,0.107,0,106913.4,0,1.9047619047619067,stable,9.183673469387749,up,-4.464285714285718,down,,stable
2025-01-21 16:00:00-03:00,0.105,0,107096.11,0,-1.8691588785046744,stable,7.142857142857134,up,-6.250000000000005,down,,stable
2025-01-21 17:00:00-03:00,0.105,0,106168.48,806838272,0.0,stable,7.142857142857134,up,-6.250000000000005,down,,stable
2025-01-21 18:00:00-03:00,0.105,0,106760.96,685965312,0.0,stable,7.142857142857134,up,-6.250000000000005,down,,stable
2025-01-21 19:00:00-03:00,0.105,0,106036.78,0,0.0,stable,7.142857142857134,up,-6.250000000000005,down,,stable
2025-01-21 20:00:00-03:00,0.105,0,106193.62,0,0.0,stable,7.142857142857134,up,-6.250000000000005,down,,stable
2025-01-21 21:00:00-03:00,0.106,0,105926.64,0,0.9523809523809533,stable,8.163265306122442,up,-5.357142857142862,down,,stable
2025-01-21 22:00:00-03:00,0.105,0,105727.66,0,-0.9433962264150951,stable,7.142857142857134,up,-6.250000000000005,down,,stable
2025-01-21 23:00:00-03:00,0.105,0,105728.47,0,0.0,stable,7.142857142857134,up,-6.250000000000005,down,,stable
2025-01-22 00:00:00-03:00,0.105,0,105647.4,0,0.0,stable,0.0,stable,-6.250000000000005,down,,stable
2025-01-22 01:00:00-03:00,0.105,0,105484.15,0,0.0,stable,0.0,stable,-6.250000000000005,down,,stable
2025-01-22 02:00:00-03:00,0.106,0,105703.95,0,0.9523809523809533,stable,0.9523809523809533,stable,-5.357142857142862,down,,stable
2025-01-22 03:00:00-03:00,0.106,0,105364.16,0,0.0,stable,0.9523809523809533,stable,-5.357142857142862,down,,stable
2025-01-22 04:00:00-03:00,0.106,0,105113.15,0,0.0,stable,0.9523809523809533,stable,-5.357142857142862,down,,stable
2025-01-22 05:00:00-03:00,0.105,0,105247.27,187580416,-0.9433962264150951,stable,0.0,stable,-6.250000000000005,down,,stable
2025-01-22 06:00:00-03:00,0.105,0,104958.33,0,0.0,stable,0.0,stable,-6.250000000000005,down,,stable
2025-01-22 07:00:00-03:00,0.105,0,105086.23,0,0.0,stable,0.0,stable,-6.250000000000005,down,,stable
2025-01-22 08:00:00-03:00,0.106,0,105291.17,0,0.9523809523809533,stable,0.9523809523809533,stable,-5.357142857142862,down,,stable
2025-01-22 09:00:00-03:00,0.106,0,105309.3,0,0.0,stable,0.9523809523809533,stable,-5.357142857142862,down,,stable
2025-01-22 10:00:00-03:00,0.104,0,104068.54,0,-1.8867924528301903,stable,-0.9523809523809533,stable,-7.1428571428571495,down,,stable
2025-01-22 11:00:00-03:00,0.104,0,104500.13,0,0.0,stable,-0.9523809523809533,stable,-7.1428571428571495,down,,stable
2025-01-22 12:00:00-03:00,0.103,0,104398.23,0,-0.9615384615384625,stable,-1.9047619047619067,stable,-8.035714285714294,down,,stable
2025-01-22 13:00:00-03:00,0.104,0,103699.27,0,0.9708737864077679,stable,-0.9523809523809533,stable,-7.1428571428571495,down,,stable
2025-01-22 14:00:00-03:00,0.105,0,104290.57,0,0.9615384615384625,stable,0.0,stable,-6.250000000000005,down,,stable
2025-01-22 15:00:00-03:00,0.103,0,103921.26,0,-1.9047619047619067,stable,-1.9047619047619067,stable,-8.035714285714294,down,,stable
2025-01-22 16:00:00-03:00,0.103,0,104611.34,0,0.0,stable,-1.9047619047619067,stable,-8.035714285714294,down,,stable
2025-01-22 17:00:00-03:00,0.101,331228,104391.62,0,-1.9417475728155225,stable,-3.8095238095238,down,-9.821428571428568,down,,stable
2025-01-22 18:00:00-03:00,0.101,498447,104071.3,0,0.0,stable,-3.8095238095238,down,-9.821428571428568,down,,stable
2025-01-22 19:00:00-03:00,0.101,28914,104029.34,0,0.0,stable,-3.8095238095238,down,-9.821428571428568,down,,stable
2025-01-22 20:00:00-03:00,0.1,150433,103670.31,0,-0.990099009900991,stable,-4.761904761904753,down,-10.714285714285712,down,,stable
2025-01-22 21:00:00-03:00,0.1,0,103312.18,0,0.0,stable,-4.761904761904753,down,-10.714285714285712,down,,stable
2025-01-22 22:00:00-03:00,0.099,0,102839.57,159162368,-1.0000000000000009,stable,-5.714285714285706,down,-11.607142857142854,down,,stable
2025-01-22 23:00:00-03:00,0.098,123505,102645.41,1772613632,-1.0101010101010108,stable,-6.66666666666666,down,-12.499999999999998,down,,stable
2025-01-23 00:00:00-03:00,0.098,9890,102320.22,412205056,0.0,stable,0.0,stable,-12.499999999999998,down,,stable
2025-01-23 01:00:00-03:00,0.098,0,102008.6,1770446848,0.0,stable,0.0,stable,-12.499999999999998,down,,stable
2025-01-23 02:00:00-03:00,0.098,214353,102386.55,1207611392,0.0,stable,0.0,stable,-12.499999999999998,down,,stable
2025-01-23 03:00:00-03:00,0.098,0,102205.68,386801664,0.0,stable,0.0,stable,-12.499999999999998,down,,stable
2025-01-23 04:00:00-03:00,0.099,85798,102654.49,756781056,1.0204081632653068,stable,1.0204081632653068,stable,-11.607142857142854,down,,stable
2025-01-23 05:00:00-03:00,0.098,0,102169.45,0,-1.0101010101010108,stable,0.0,stable,-12.499999999999998,down,,stable
2025-01-23 06:00:00-03:00,0.098,0,101663.45,1091112960,0.0,stable,0.0,stable,-12.499999999999998,down,,stable
2025-01-23 07:00:00-03:00,0.096,174040,101611.2,1410387968,-2.0408163265306136,down,-2.0408163265306136,down,-14.285714285714285,down,,stable
2025-01-23 08:00:00-03:00,0.097,93389,101931.97,567984128,1.0416666666666676,stable,-1.0204081632653068,stable,-13.392857142857142,down,,stable
2025-01-23 09:00:00-03:00,0.097,0,101606.22,1045676032,0.0,stable,-1.0204081632653068,stable,-13.392857142857142,down,,stable
2025-01-23 10:00:00-03:00,0.098,107987,102563.7,713461760,1.0309278350515472,stable,0.0,stable,-12.499999999999998,down,,stable
2025-01-23 11:00:00-03:00,0.1,283988,104813.5,3854176256,2.0408163265306136,up,2.0408163265306136,up,-10.714285714285712,down,,stable
2025-01-23 12:00:00-03:00,0.099,715663,105050.22,9395929088,-1.0000000000000009,stable,1.0204081632653068,stable,-11.607142857142854,down,,stable
2025-01-23 13:00:00-03:00,0.101,393715,105175.95,4664188928,2.0202020202020217,up,3.061224489795921,up,-9.821428571428568,down,,stable
2025-01-23 14:00:00-03:00,0.1,184500,105912.91,1872945152,-0.990099009900991,stable,2.0408163265306136,up,-10.714285714285712,down,,stable
2025-01-23 15:00:00-03:00,0.099,60778,105548.78,530341888,-1.0000000000000009,stable,1.0204081632653068,stable,-11.607142857142854,down,,stable
2025-01-23 16:00:00-03:00,0.097,116734,103811.0,841375744,-2.0202020202020217,down,-1.0204081632653068,stable,-13.392857142857142,down,,stable
2025-01-23 17:00:00-03:00,0.098,443090,103547.24,11646795776,1.0309278350515472,stable,0.0,stable,-12.499999999999998,down,,stable
2025-01-23 18:00:00-03:00,0.097,0,103189.12,3628859392,-1.0204081632653068,stable,-1.0204081632653068,stable,-13.392857142857142,down,,stable
2025-01-23 19:00:00-03:00,0.1,300624,103909.81,2324307968,3.0927835051546415,up,2.0408163265306136,up,-10.714285714285712,down,,stable
2025-01-23 20:00:00-03:00,0.1,0,104064.98,398524416,0.0,stable,2.0408163265306136,up,-10.714285714285712,down,,stable
2025-01-23 21:00:00-03:00,0.099,0,103470.09,0,-1.0000000000000009,stable,1.0204081632653068,stable,-11.607142857142854,down,,stable
2025-01-23 22:00:00-03:00,0.098,0,103118.18,0,-1.0101010101010108,stable,0.0,stable,-12.499999999999998,down,,stable
2025-01-23 23:00:00-03:00,0.096,0,103023.95,0,-2.0408163265306136,down,-2.0408163265306136,down,-14.285714285714285,down,,stable
2025-01-24 00:00:00-03:00,0.097,353010,103895.84,1181835264,1.0416666666666676,stable,1.0416666666666676,stable,-13.392857142857142,down,,stable
2025-01-24 01:00:00-03:00,0.099,174762,104653.6,0,2.0618556701030943,up,3.1250000000000027,up,-11.607142857142854,down,,stable
2025-01-24 02:00:00-03:00,0.1,41798,105206.69,0,1.0101010101010108,stable,4.1666666666666705,up,-10.714285714285712,down,,stable
2025-01-24 03:00:00-03:00,0.101,174937,104950.78,0,1.0000000000000009,stable,5.2083333333333375,up,-9.821428571428568,down,,stable
2025-01-24 04:00:00-03:00,0.1,0,105000.68,0,-0.990099009900991,stable,4.1666666666666705,up,-10.714285714285712,down,,stable
2025-01-24 05:00:00-03:00,0.1,36733,105499.27,0,0.0,stable,4.1666666666666705,up,-10.714285714285712,down,,stable
2025-01-24 06:00:00-03:00,0.1,39369,105152.52,0,0.0,stable,4.1666666666666705,up,-10.714285714285712,down,,stable
2025-01-24 07:00:00-03:00,0.1,0,105372.92,0,0.0,stable,4.1666666666666705,up,-10.714285714285712,down,,stable
2025-01-24 08:00:00-03:00,0.101,0,105441.67,0,1.0000000000000009,stable,5.2083333333333375,up,-9.821428571428568,down,,stable
2025-01-24 09:00:00-03:00,0.101,121214,105486.23,0,0.0,stable,5.2083333333333375,up,-9.821428571428568,down,,stable
2025-01-24 10:00:00-03:00,0.101,0,105135.94,0,0.0,stable,5.2083333333333375,up,-9.821428571428568,down,,stable
2025-01-24 11:00:00-03:00,0.101,0,105850.41,0,0.0,stable,5.2083333333333375,up,-9.821428571428568,down,,stable
2025-01-24 12:00:00-03:00,0.1,0,105906.9,0,-0.990099009900991,stable,4.1666666666666705,up,-10.714285714285712,down,,stable
2025-01-24 13:00:00-03:00,0.1,0,105790.49,0,0.0,stable,4.1666666666666705,up,-10.714285714285712,down,,stable
2025-01-24 14:00:00-03:00,0.1,0,106437.45,0,0.0,stable,4.1666666666666705,up,-10.714285714285712,down,,stable
2025-01-24 15:00:00-03:00,0.099,0,106176.88,435208192,-1.0000000000000009,stable,3.1250000000000027,up,-11.607142857142854,down,,stable
2025-01-24 16:00:00-03:00,0.098,0,105853.03,0,-1.0101010101010108,stable,2.0833333333333353,up,-12.499999999999998,down,,stable
2025-01-24 17:00:00-03:00,0.096,0,105250.43,0,-2.0408163265306136,down,0.0,stable,-14.285714285714285,down,,stable
2025-01-24 18:00:00-03:00,0.096,0,105082.62,0,0.0,stable,0.0,stable,-14.285714285714285,down,,stable
2025-01-24 19:00:00-03:00,0.096,0,104861.65,0,0.0,stable,0.0,stable,-14.285714285714285,down,,stable
2025-01-24 20:00:00-03:00,0.095,164669,104840.06,0,-1.0416666666666676,stable,-1.0416666666666676,stable,-15.17857142857143,down,,stable
2025-01-24 21:00:00-03:00,0.094,0,104415.69,0,-1.0526315789473693,stable,-2.0833333333333353,down,-16.071428571428573,down,,stable
2025-01-24 22:00:00-03:00,0.094,32387,104719.09,0,0.0,stable,-2.0833333333333353,down,-16.071428571428573,down,,stable
2025-01-24 23:00:00-03:00,0.095,0,104501.38,0,1.0638297872340436,stable,-1.0416666666666676,stable,-15.17857142857143,down,,stable
2025-01-25 00:00:00-03:00,0.096,0,105169.0,0,1.0526315789473693,stable,1.0526315789473693,stable,-14.285714285714285,down,,stable
2025-01-25 01:00:00-03:00,0.096,0,104632.55,0,0.0,stable,1.0526315789473693,stable,-14.285714285714285,down,,stable
2025-01-25 02:00:00-03:00,0.096,0,104305.54,0,0.0,stable,1.0526315789473693,stable,-14.285714285714285,down,,stable
2025-01-25 03:00:00-03:00,0.095,0,104270.45,0,-1.0416666666666676,stable,0.0,stable,-15.17857142857143,down,,stable
2025-01-25 04:00:00-03:00,0.095,0,104345.33,0,0.0,stable,0.0,stable,-15.17857142857143,down,,stable
2025-01-25 05:00:00-03:00,0.095,0,104281.88,0,0.0,stable,0.0,stable,-15.17857142857143,down,,stable
2025-01-25 06:00:00-03:00,0.095,215066,104350.6,0,0.0,stable,0.0,stable,-15.17857142857143,down,,stable
2025-01-25 07:00:00-03:00,0.095,67990,104531.29,0,0.0,stable,0.0,stable,-15.17857142857143,down,,stable
2025-01-25 08:00:00-03:00,0.096,166840,104650.49,0,1.0526315789473693,stable,1.0526315789473693,stable,-14.285714285714285,down,,stable
2025-01-25 09:00:00-03:00,0.096,0,104729.06,0,0.0,stable,1.0526315789473693,stable,-14.285714285714285,down,,stable
2025-01-25 10:00:00-03:00,0.096,0,104694.34,0,0.0,stable,1.0526315789473693,stable,-14.285714285714285,down,,stable
2025-01-25 11:00:00-03:00,0.096,0,104585.8,0,0.0,stable,1.0526315789473693,stable,-14.285714285714285,down,,stable
2025-01-25 12:00:00-03:00,0.097,0,104913.48,0,1.0416666666666676,stable,2.1052631578947385,up,-13.392857142857142,down,,stable
2025-01-25 13:00:00-03:00,0.097,0,104629.88,0,0.0,stable,2.1052631578947385,up,-13.392857142857142,down,,stable
2025-01-25 14:00:00-03:00,0.097,0,104777.15,0,0.0,stable,2.1052631578947385,up,-13.392857142857142,down,,stable
2025-01-25 15:00:00-03:00,0.097,0,104942.3,0,0.0,stable,2.1052631578947385,up,-13.392857142857142,down,,stable
2025-01-25 16:00:00-03:00,0.097,0,105052.14,0,0.0,stable,2.1052631578947385,up,-13.392857142857142,down,,stable
2025-01-25 17:00:00-03:00,0.098,0,104953.76,0,1.0309278350515472,stable,3.157894736842108,up,-12.499999999999998,down,,stable
2025-01-25 18:00:00-03:00,0.097,0,105077.09,0,-1.0204081632653068,stable,2.1052631578947385,up,-13.392857142857142,down,,stable
2025-01-25 19:00:00-03:00,0.097,0,105068.95,0,0.0,stable,2.1052631578947385,up,-13.392857142857142,down,,stable
2025-01-25 20:00:00-03:00,0.097,0,104696.58,0,0.0,stable,2.1052631578947385,up,-13.392857142857142,down,,stable
2025-01-25 21:00:00-03:00,0.098,0,104586.59,0,1.0309278350515472,stable,3.157894736842108,up,-12.499999999999998,down,,stable
2025-01-25 22:00:00-03:00,0.098,0,104597.06,0,0.0,stable,3.157894736842108,up,-12.499999999999998,down,,stable
2025-01-25 23:00:00-03:00,0.098,132833,104630.68,0,0.0,stable,3.157894736842108,up,-12.499999999999998,down,,stable
2025-01-26 00:00:00-03:00,0.098,39503,104985.09,0,0.0,stable,0.0,stable,0.0,stable,,stable
2025-01-26 01:00:00-03:00,0.099,0,105147.51,82051072,1.0204081632653068,stable,1.0204081632653068,stable,1.0204081632653068,stable,,stable
2025-01-26 02:00:00-03:00,0.098,86643,105078.93,0,-1.0101010101010108,stable,0.0,stable,0.0,stable,,stable
2025-01-26 03:00:00-03:00,0.098,0,104961.4,0,0.0,stable,0.0,stable,0.0,stable,,stable
2025-01-26 04:00:00-03:00,0.099,73881,104971.08,0,1.0204081632653068,stable,1.0204081632653068,stable,1.0204081632653068,stable,,stable
2025-01-26 05:00:00-03:00,0.099,0,105010.66,0,0.0,stable,1.0204081632653068,stable,1.0204081632653068,stable,,stable
2025-01-26 06:00:00-03:00,0.097,0,104611.77,444450816,-2.0202020202020217,down,-1.0204081632653068,stable,-1.0204081632653068,stable,,stable
2025-01-26 07:00:00-03:00,0.098,102895,104662.75,0,1.0309278350515472,stable,0.0,stable,0.0,stable,,stable
2025-01-26 08:00:00-03:00,0.101,3971567,104809.24,0,3.061224489795921,up,3.061224489795921,up,3.061224489795921,up,,stable
2025-01-26 09:00:00-03:00,0.101,996860,104828.27,0,0.0,stable,3.061224489795921,up,3.061224489795921,up,,stable
2025-01-26 10:00:00-03:00,0.1,332935,104940.76,11986944,-0.990099009900991,stable,2.0408163265306136,up,2.0408163265306136,up,,stable
2025-01-26 11:00:00-03:00,0.099,669245,104949.39,0,-1.0000000000000009,stable,1.0204081632653068,stable,1.0204081632653068,stable,,stable
2025-01-26 12:00:00-03:00,0.1,199647,104976.48,0,1.0101010101010108,stable,2.0408163265306136,up,2.0408163265306136,up,,stable
2025-01-26 13:00:00-03:00,0.1,175569,104933.89,0,0.0,stable,2.0408163265306136,up,2.0408163265306136,up,,stable
2025-01-26 14:00:00-03:00,0.1,298383,104960.42,0,0.0,stable,2.0408163265306136,up,2.0408163265306136,up,,stable
2025-01-26 15:00:00-03:00,0.101,162933,105129.77,0,1.0000000000000009,stable,3.061224489795921,up,3.061224489795921,up,,stable
2025-01-26 16:00:00-03:00,0.106,9264404,105065.93,0,4.950495049504941,up,8.163265306122442,up,8.163265306122442,up,,stable
2025-01-26 17:00:00-03:00,0.103,1909150,104905.52,0,-2.8301886792452855,down,5.102040816326521,up,5.102040816326521,up,,stable
2025-01-26 18:00:00-03:00,0.101,750400,104713.56,205416448,-1.9417475728155225,stable,3.061224489795921,up,3.061224489795921,up,,stable
2025-01-26 19:00:00-03:00,0.102,721082,104312.36,418101248,0.9900990099009771,stable,4.081632653061214,up,4.081632653061214,up,,stable
2025-01-26 20:00:00-03:00,0.099,278830,102545.53,3674683392,-2.9411764705882244,down,1.0204081632653068,stable,1.0204081632653068,stable,,stable
2025-01-26 21:00:00-03:00,0.097,533748,101615.48,2631344128,-2.0202020202020217,down,-1.0204081632653068,stable,-1.0204081632653068,stable,,stable
2025-01-26 22:00:00-03:00,0.095,566374,101345.82,3793553408,-2.0618556701030943,down,-3.061224489795921,down,-3.061224489795921,down,,stable
2025-01-26 23:00:00-03:00,0.094,194102,100905.17,3164534784,-1.0526315789473693,stable,-4.081632653061227,down,-4.081632653061227,down,,stable
2025-01-27 00:00:00-03:00,0.093,104362,101343.93,1701525504,-1.0638297872340436,stable,-1.0638297872340436,stable,-5.102040816326535,down,,stable
2025-01-27 01:00:00-03:00,0.092,281658,100370.75,2068961280,-1.0752688172043021,stable,-2.1276595744680873,down,-6.122448979591842,down,,stable
2025-01-27 02:00:00-03:00,0.091,211914,100339.55,2821771264,-1.0869565217391315,stable,-3.1914893617021303,down,-7.1428571428571495,down,,stable
2025-01-27 03:00:00-03:00,0.09,473000,98859.17,4449525760,-1.0989010989010999,stable,-4.255319148936175,down,-8.163265306122454,down,,stable
2025-01-27 04:00:00-03:00,0.089,655488,99010.27,5705945088,-1.1111111111111123,stable,-5.319148936170218,down,-9.183673469387763,down,,stable
2025-01-27 05:00:00-03:00,0.088,307010,98964.07,2738073600,-1.1235955056179785,stable,-6.3829787234042605,down,-10.20408163265307,down,,stable
2025-01-27 06:00:00-03:00,0.09,496898,99352.88,1613090816,2.2727272727272747,up,-4.255319148936175,down,-8.163265306122454,down,,stable
